,calculated_host_listings_count,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,days_past_last_review,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,maximum_nights,latitude,longitude,accommodates,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,Seniority_days,instant_bookable_0,instant_bookable_1,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,require_guest_profile_picture_0,require_guest_profile_picture_1,require_guest_phone_verification_0,require_guest_phone_verification_1,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,has_availability_1,property_type_Apartment,property_type_Condominium,property_type_House,property_type_Other,property_type_Townhouse,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,host_is_superhost_0.0,host_is_superhost_1.0,host_has_profile_pic_0,host_has_profile_pic_1,host_has_profile_pic_1.1,host_identity_verified_0,host_identity_verified_1
422,1.0,49.0,97.0,10.0,10.0,10.0,10.0,235.0,1.0,0.0,1.0,93.0,0.0,0.0,2.0,7.0,47.61758375,-122.3533028,2.0,100.0,100.0,3.0,3.0,1152.0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
423,1.0,19.0,97.0,10.0,10.0,10.0,10.0,178.0,1.0,0.0,2.0,110.0,1.0,25.0,3.0,10.0,47.61370509,-122.3504478,3.0,100.0,100.0,1.0,1.0,118.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
424,1.0,22.0,97.0,9.0,10.0,10.0,10.0,5.0,1.0,1.0,1.0,90.0,1.0,0.0,1.0,14.0,47.61484887,-122.3411722,1.0,100.0,100.0,1.0,1.0,316.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
425,4.0,14.0,97.0,10.0,10.0,10.0,10.0,498.0,1.0,1.0,3.0,155.0,1.0,0.0,2.0,365.0,47.61423956,-122.3489068,5.0,100.0,100.0,5.0,5.0,493.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
426,1.0,5.0,100.0,8.0,9.0,8.0,9.0,275.0,1.0,1.0,2.0,200.0,1.0,0.0,5.0,365.0,47.61373342,-122.3437385,3.0,81.89,79.73,1.0,1.0,1269.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
427,3.0,12.0,96.0,10.0,10.0,9.0,10.0,1029.0,1.0,1.0,2.0,99.0,1.0,0.0,2.0,120.0,47.61466447,-122.3465917,4.0,63.0,100.0,9.0,9.0,1203.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
428,1.0,2.0,100.0,10.0,10.0,10.0,10.0,64.0,1.0,1.0,1.0,170.0,1.0,0.0,1.0,7.0,47.61377549,-122.350413,3.0,56.0,100.0,1.0,1.0,703.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
429,6.0,6.0,100.0,10.0,10.0,9.0,9.0,176.0,2.0,2.0,3.0,300.0,1.0,0.0,2.0,365.0,47.61498179,-122.3488696,6.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
430,6.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,2.0,250.0,1.0,0.0,2.0,365.0,47.61521886,-122.3490756,4.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
431,6.0,9.0,96.0,10.0,10.0,9.0,10.0,544.0,2.0,2.0,3.0,197.0,1.0,0.0,2.0,365.0,47.6154907,-122.3471211,6.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
432,6.0,12.0,100.0,10.0,10.0,10.0,10.0,1083.0,1.0,2.0,3.0,175.0,1.0,0.0,2.0,365.0,47.61577535,-122.3487186,6.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
433,1.0,15.0,91.0,9.0,9.0,8.0,10.0,202.0,2.0,2.0,3.0,131.0,1.0,0.0,2.0,30.0,47.61571293,-122.3424234,6.0,99.0,100.0,169.0,169.0,1095.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
434,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,0.0,1.0,99.0,1.0,25.0,2.0,13.0,47.6167047,-122.3539693,2.0,81.89,79.73,7.157756813417191,3.0,0.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
435,1.0,47.0,95.0,10.0,10.0,10.0,10.0,1564.0,2.0,2.0,4.0,200.0,1.0,0.0,2.0,365.0,47.61533865,-122.3479053,7.0,100.0,100.0,4.0,4.0,957.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
436,1.0,13.0,94.0,9.0,10.0,9.0,9.0,559.0,1.0,1.0,1.0,125.0,1.0,80.0,2.0,6.0,47.61582776,-122.3407773,2.0,81.89,79.73,1.0,1.0,2292.0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
437,1.0,2.0,80.0,8.0,8.0,8.0,10.0,131.0,1.0,1.0,1.0,245.0,2.0,25.0,3.0,60.0,47.61372199,-122.342757,4.0,81.89,79.73,1.0,1.0,271.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
438,6.0,9.0,91.0,10.0,10.0,8.0,9.0,246.0,1.0,1.0,2.0,215.0,1.0,0.0,2.0,365.0,47.61345315,-122.3475179,4.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
439,6.0,3.0,100.0,10.0,10.0,10.0,10.0,54.0,1.0,2.0,3.0,215.0,1.0,0.0,2.0,365.0,47.61564954,-122.3476695,6.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
440,6.0,22.0,95.0,9.0,10.0,10.0,10.0,641.0,1.0,2.0,3.0,275.0,1.0,0.0,2.0,365.0,47.61792621,-122.3478335,4.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
441,1.0,27.0,90.0,10.0,10.0,9.0,8.0,214.0,1.0,1.0,1.0,113.0,2.0,15.0,2.0,14.0,47.61672538,-122.3480566,4.0,83.0,100.0,1.0,1.0,244.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
442,6.0,13.0,87.0,9.0,9.0,9.0,9.0,1822.0,2.0,1.0,2.0,135.0,1.0,0.0,2.0,365.0,47.61627389,-122.3441262,4.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
443,1.0,45.0,98.0,10.0,10.0,10.0,10.0,405.0,1.0,0.0,1.0,100.0,1.0,0.0,1.0,10.0,47.61832135,-122.3451376,2.0,100.0,100.0,1.0,1.0,1119.0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
444,6.0,20.0,93.0,9.0,10.0,10.0,10.0,1370.0,1.0,1.0,2.0,205.0,1.0,0.0,2.0,365.0,47.61602298,-122.3444916,4.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
445,4.0,20.0,98.0,10.0,10.0,10.0,10.0,105.0,1.0,0.0,2.0,135.0,1.0,0.0,2.0,365.0,47.61476068,-122.347023,4.0,100.0,100.0,5.0,5.0,493.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
446,5.0,71.0,93.0,9.0,10.0,10.0,10.0,707.0,1.0,1.0,2.0,155.0,2.0,10.0,1.0,15.0,47.61365588,-122.3475903,4.0,100.0,100.0,5.0,5.0,678.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
447,1.0,191.0,97.0,10.0,9.0,10.0,10.0,721.0,1.0,1.0,1.0,99.0,1.0,25.0,1.0,30.0,47.61607916,-122.3502257,2.0,100.0,100.0,1.0,1.0,1112.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
448,6.0,13.0,95.0,10.0,10.0,10.0,9.0,542.0,1.0,1.0,2.0,127.0,1.0,0.0,2.0,365.0,47.61360209,-122.3474067,4.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
449,2.0,2.0,80.0,9.0,9.0,7.0,7.0,44.0,2.0,2.0,2.0,399.0,2.0,15.0,3.0,365.0,47.61401438,-122.3377935,5.0,97.0,100.0,502.0,502.0,368.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
450,1.0,14.0,99.0,10.0,10.0,10.0,10.0,180.0,1.0,0.0,1.0,140.0,1.0,0.0,3.0,13.0,47.61483281,-122.3501659,2.0,100.0,100.0,1.0,1.0,1208.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
451,2.0,12.0,98.0,10.0,10.0,9.0,10.0,173.0,1.0,0.0,1.0,129.0,2.0,0.0,2.0,22.0,47.61640746,-122.3425326,2.0,100.0,100.0,2.0,2.0,615.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
452,1.0,9.0,87.0,9.0,8.0,9.0,10.0,612.0,1.0,1.0,1.0,175.0,1.0,0.0,1.0,60.0,47.61444333,-122.3470077,3.0,50.0,79.73,1.0,1.0,734.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
453,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,2.0,1.0,2.0,105.0,1.0,50.0,14.0,90.0,47.61063499,-122.3460172,2.0,81.89,79.73,1.0,1.0,113.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
454,6.0,15.0,100.0,10.0,10.0,10.0,10.0,991.0,1.0,1.0,2.0,127.0,1.0,0.0,2.0,365.0,47.61603232,-122.3482259,4.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
455,6.0,29.0,91.0,9.0,10.0,10.0,10.0,2008.0,1.0,2.0,3.0,175.0,6.0,0.0,2.0,365.0,47.61539627,-122.3486637,6.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
456,6.0,6.0,97.0,10.0,10.0,9.0,10.0,90.0,1.0,1.0,2.0,187.0,1.0,0.0,2.0,365.0,47.61358088,-122.3489024,4.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
457,6.0,10.0,100.0,10.0,10.0,10.0,10.0,491.0,2.0,2.0,3.0,195.0,1.0,0.0,2.0,365.0,47.61367945,-122.3493299,6.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
458,1.0,37.0,97.0,10.0,10.0,10.0,10.0,1478.0,1.0,1.0,2.0,149.0,1.0,0.0,2.0,365.0,47.61607469,-122.3466775,4.0,100.0,100.0,4.0,4.0,957.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
459,2.0,5.0,84.0,9.0,7.0,9.0,10.0,284.0,1.0,1.0,1.0,75.0,1.0,19.0,2.0,60.0,47.6159828,-122.3466598,2.0,100.0,100.0,2.0,2.0,844.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
460,6.0,22.0,96.0,9.0,10.0,10.0,10.0,1897.0,1.0,1.0,2.0,107.0,1.0,0.0,2.0,365.0,47.61419607,-122.3444577,4.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
461,1.0,27.0,93.0,9.0,10.0,10.0,9.0,1385.0,2.0,1.0,1.0,149.0,1.0,0.0,1.0,365.0,47.6138602,-122.3487873,4.0,100.0,100.0,4.0,4.0,957.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
462,1.0,28.0,95.0,9.0,9.0,10.0,10.0,807.0,1.0,1.0,1.0,159.0,2.0,20.0,2.0,180.0,47.61656414,-122.3514416,2.0,98.0,100.0,18.0,18.0,1755.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
463,2.0,123.0,90.0,9.0,10.0,9.0,10.0,613.0,1.0,0.0,2.0,100.0,2.0,25.0,1.0,14.0,47.61348612,-122.3492858,4.0,100.0,100.0,3.0,3.0,820.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
464,1.0,16.0,90.0,9.0,10.0,10.0,10.0,140.0,1.5,2.0,2.0,169.0,2.0,40.0,3.0,30.0,47.61489769,-122.3406608,5.0,100.0,100.0,2.0,2.0,419.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
465,2.0,21.0,96.0,10.0,10.0,10.0,10.0,127.0,1.0,0.0,1.0,135.0,2.0,40.0,2.0,30.0,47.61270935,-122.3441144,2.0,100.0,100.0,2.0,2.0,586.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
466,5.0,67.0,94.0,9.0,10.0,9.0,9.0,292.0,1.0,0.0,2.0,125.0,2.0,10.0,1.0,15.0,47.6152136,-122.3476362,4.0,100.0,100.0,5.0,5.0,678.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
467,1.0,17.0,99.0,10.0,10.0,10.0,10.0,329.0,1.0,0.0,1.0,150.0,1.0,0.0,1.0,30.0,47.61753711,-122.3465496,2.0,100.0,100.0,1.0,1.0,2365.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
468,6.0,5.0,95.0,9.0,10.0,10.0,10.0,484.0,2.0,2.0,3.0,197.0,1.0,0.0,2.0,365.0,47.61405684,-122.3472698,6.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
469,1.0,23.0,82.0,9.0,9.0,7.0,9.0,118.0,1.0,1.0,1.0,106.0,3.0,50.0,2.0,15.0,47.61091616,-122.3466293,3.0,81.89,79.73,1.0,1.0,122.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
470,5.0,37.0,93.0,9.0,10.0,10.0,10.0,-47.0,1.0,1.0,2.0,115.0,2.0,10.0,1.0,15.0,47.61714904,-122.3517693,3.0,100.0,100.0,5.0,5.0,678.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
471,4.0,24.0,97.0,10.0,10.0,10.0,10.0,-50.0,1.0,2.0,3.0,175.0,1.0,0.0,2.0,365.0,47.615434,-122.3485208,6.0,100.0,100.0,5.0,5.0,493.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
472,6.0,26.0,93.0,9.0,9.0,10.0,9.0,1296.0,2.0,2.0,3.0,175.0,1.0,0.0,2.0,365.0,47.61508703,-122.3471424,6.0,94.0,100.0,34.0,34.0,2256.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
473,1.0,15.0,99.0,10.0,10.0,10.0,10.0,225.0,1.0,1.0,1.0,169.0,2.0,25.0,2.0,6.0,47.61597692,-122.3480447,2.0,80.0,100.0,1.0,1.0,1289.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
474,4.0,23.0,90.0,9.0,9.0,9.0,10.0,-37.0,1.0,1.0,3.0,155.0,1.0,0.0,2.0,365.0,47.6151071,-122.3486879,5.0,100.0,100.0,5.0,5.0,493.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
475,1.0,168.0,96.0,10.0,10.0,10.0,10.0,469.0,1.0,0.0,2.0,89.0,2.0,25.0,1.0,14.0,47.61248615,-122.3456451,4.0,100.0,100.0,1.0,1.0,2435.0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
476,1.0,12.0,90.0,10.0,10.0,10.0,10.0,106.0,1.0,1.0,1.0,115.0,2.0,0.0,2.0,6.0,47.6161233,-122.3456944,3.0,100.0,100.0,1.0,1.0,218.0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
477,1.0,115.0,95.0,9.0,10.0,10.0,10.0,377.0,1.0,0.0,1.0,115.0,2.0,28.0,2.0,99.0,47.61687816,-122.3484842,2.0,100.0,100.0,1.0,1.0,540.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
478,5.0,25.0,90.0,9.0,10.0,9.0,10.0,153.0,1.0,1.0,3.0,105.0,2.0,10.0,1.0,90.0,47.61553763,-122.3465578,6.0,100.0,100.0,5.0,5.0,689.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
479,2.0,45.0,95.0,10.0,10.0,10.0,10.0,153.0,1.0,0.0,1.0,145.0,2.0,40.0,2.0,30.0,47.61227626,-122.3437812,2.0,100.0,100.0,2.0,2.0,586.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
480,6.0,70.0,88.0,9.0,10.0,10.0,10.0,1700.0,1.0,2.0,3.0,147.0,1.0,0.0,2.0,365.0,47.61418994,-122.3449573,6.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
481,6.0,6.0,90.0,10.0,10.0,10.0,10.0,1463.0,1.0,1.0,2.0,187.0,1.0,0.0,2.0,365.0,47.61483233,-122.3490291,4.0,94.0,100.0,34.0,34.0,2256.0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
482,1.0,1.0,80.0,8.0,10.0,10.0,10.0,0.0,1.0,0.0,1.0,150.0,1.0,0.0,3.0,15.0,47.61700367,-122.3539798,2.0,81.89,79.73,1.0,1.0,819.0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
483,1.0,2.0,100.0,10.0,10.0,10.0,10.0,-111.0,1.0,1.0,2.0,117.0,1.0,0.0,6.0,23.0,47.61282309,-122.3455534,3.0,81.89,79.73,1.0,1.0,1785.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
484,1.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,1.0,1.0,1.0,75.0,2.0,10.0,2.0,30.0,47.61715481,-122.3525897,3.0,81.89,79.73,1.0,1.0,616.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
485,3.0,466.0,94.0,9.0,10.0,10.0,10.0,1370.0,1.5,1.0,1.0,89.0,1.0,0.0,1.0,14.0,47.5990163,-122.3270799,2.0,100.0,100.0,3.0,3.0,1679.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
486,3.0,474.0,95.0,10.0,10.0,10.0,10.0,1690.0,1.5,1.0,1.0,89.0,1.0,0.0,1.0,14.0,47.59908075,-122.3255913,2.0,100.0,100.0,3.0,3.0,1679.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
487,3.0,84.0,92.0,10.0,10.0,9.0,9.0,534.0,2.0,2.0,2.0,69.0,1.0,15.0,2.0,6.0,47.60148596,-122.325866,4.0,100.0,100.0,15.0,15.0,2286.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
488,3.0,161.0,91.0,10.0,10.0,9.0,9.0,524.0,1.0,1.0,1.0,69.0,1.0,10.0,1.0,7.0,47.60060451,-122.3257347,2.0,100.0,100.0,15.0,15.0,2286.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
489,1.0,22.0,92.0,10.0,10.0,10.0,10.0,96.0,1.0,1.0,1.0,74.0,1.0,0.0,1.0,5.0,47.59939861,-122.326152,2.0,100.0,100.0,1.0,1.0,292.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
490,2.0,0.0,94.54,9.64,9.56,9.79,9.81,0.0,2.0,2.0,2.0,175.0,1.0,0.0,3.0,3.0,47.60135296,-122.3273205,4.0,100.0,100.0,2.0,2.0,836.0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
491,1.0,47.0,97.0,10.0,10.0,10.0,10.0,517.0,1.0,1.0,1.0,115.0,2.0,0.0,1.0,100.0,47.61057863,-122.3381654,2.0,100.0,100.0,1.0,1.0,573.0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
492,1.0,5.0,92.0,9.0,9.0,10.0,10.0,-15.0,1.0,1.0,1.0,110.0,2.0,15.0,2.0,9.0,47.61093008,-122.3361479,4.0,100.0,100.0,1.0,1.0,307.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
493,2.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.0,2.0,1.0,200.0,1.0,0.0,1.0,4.0,47.61436369,-122.3317162,6.0,87.0,100.0,84.0,84.0,2189.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
494,4.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.0,2.0,2.0,132.0,1.0,0.0,1.0,7.0,47.61356041,-122.3330465,4.0,92.0,100.0,163.0,163.0,1853.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
495,2.0,2.0,83.0,4.0,8.0,10.0,10.0,447.0,2.0,1.0,3.0,250.0,1.0,0.0,1.0,5.0,47.61313536,-122.3317637,6.0,87.0,100.0,84.0,84.0,2189.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
496,1.0,34.0,98.0,10.0,10.0,10.0,10.0,223.0,1.0,1.0,2.0,40.0,1.0,20.0,2.0,10.0,47.60724979,-122.3366708,2.0,90.0,100.0,1.0,1.0,1416.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
497,4.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.0,0.0,1.0,121.0,1.0,0.0,1.0,7.0,47.61305124,-122.3324372,2.0,92.0,100.0,163.0,163.0,1853.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
498,5.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,1.0,1.0,2.0,89.0,2.0,0.0,2.0,90.0,47.6125485,-122.3316295,3.0,100.0,100.0,5.0,5.0,689.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
499,3.0,5.0,95.0,9.0,10.0,10.0,10.0,523.0,1.0,1.0,3.0,144.0,1.0,100.0,1.0,30.0,47.60353576,-122.3371224,5.0,64.0,100.0,10.0,10.0,1175.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
500,4.0,1.0,100.0,10.0,10.0,10.0,10.0,0.0,1.0,1.0,2.0,170.0,1.0,0.0,1.0,7.0,47.61376187,-122.333011,4.0,92.0,100.0,163.0,163.0,1853.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
501,1.0,74.0,96.0,10.0,10.0,10.0,10.0,584.0,1.0,1.0,2.0,135.0,2.0,30.0,2.0,60.0,47.60933289,-122.3354745,4.0,100.0,100.0,3.0,3.0,727.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
502,4.0,2.0,90.0,8.0,10.0,10.0,10.0,256.0,1.0,0.0,1.0,121.0,1.0,0.0,1.0,7.0,47.61381573,-122.3319406,2.0,92.0,100.0,163.0,163.0,1853.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
503,1.0,24.0,96.0,9.0,10.0,10.0,9.0,819.0,2.0,2.0,3.0,147.0,1.0,0.0,2.0,365.0,47.60608277,-122.3394343,6.0,99.0,100.0,169.0,169.0,1095.0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
